Sample File	Sample Name	Run Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3
E01_APCL424.fsa	APCL424	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.61	56.06	140	303	895	2763	1810	1856	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
G02_APCL486.fsa	APCL486	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			55.79	70.79	589	2929	6325	19993	1892	2084	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
H01_APCL533.fsa	APCL533	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			71.02	110.2	501	403	3813	2888	2096	2588	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
G01_APCL534.fsa	APCL534	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			52.74	60.62	425	221	2767	2021	1840	1945	TRUE	FALSE	0	0	0	1	0	1	1	0	0	1	0	0	0			
F02_APCL95.fsa	APCL95	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_013	R			70.8	95.27	971	511	6589	3125	2042	2338	FALSE	FALSE	0	0	0	1	0	1	0	0	0	0	0	0	0.0625			
B03_APCL108.fsa	APCL108	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.68		20080		142716		4347		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
E04_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.31		13194		92796		4363		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
C04_APCL143.fsa	APCL143	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.3		22442		157843		4353		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
H04_APCL219.fsa	APCL219	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.47		24687		176287		4434		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
F03_APCL270.fsa	APCL270	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.72		17277		134517		4378		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
D03_APCL274.fsa	APCL274	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.68		32237		257390		4367		FALSE	FALSE	1	0	0	1	0	1	-2	0	0	0	0	0	0.0312			
A03_APCL292.fsa	APCL292	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.75		20802		148091		4393		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
B04_APCL296.fsa	APCL296	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.24		31151		221293		4338		FALSE	FALSE	1	0	0	1	0	1	-2	0	0	0	0	0	0.0312			
A04_APCL309.fsa	APCL309	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.41		31104		220928		4377		FALSE	FALSE	1	0	0	1	0	1	-2	0	0	0	0	0	0.0312			
D04_APCL355.fsa	APCL355	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.37		7380		51233		4363		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
C03_APCL385.fsa	APCL385	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.6		30436		220510		4364		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
E03_APCL424.fsa	APCL424	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.68		11304		81172		4375		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
G04_APCL486.fsa	APCL486	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.44		24740		181370		4381		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
H03_APCL533.fsa	APCL533	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.77		21653		163426		4445		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
G03_APCL534.fsa	APCL534	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			260.75		25283		183108		4388		FALSE	FALSE	0	0	0	1	0	1	-2	0	0	0	0	0	0.0625			
F04_APCL95.fsa	APCL95	Pinsky_AG19_020509_2009-02-05	"APR_Cf42,NNG_025,ACH_D8,ACH_B9"	NNG_025	R			261.46	300.55	121	82	954	479	4381	4916	FALSE	FALSE	0	0	0	1	0	1	0	1	1	0	0	0	0.007			
B01_APCL108.fsa	APCL108	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.29	296.5	8821	6338	57434	41537	4783	4884	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
E02_APCL142.fsa	APCL142	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.37	294.83	8221	6574	50896	40776	4825	4901	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
C02_APCL143.fsa	APCL143	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			293.05		6021		37681		4834		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
H02_APCL219.fsa	APCL219	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			295.74	297.55	2619	2103	16412	12135	5023	5049	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
F01_APCL270.fsa	APCL270	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			269.65	294.88	32	132	190	832	4539	4893	TRUE	FALSE	0	0	0	1	0	1	1	1	1	1	0	1	0			
D01_APCL274.fsa	APCL274	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			294.75		29161		183872		4919		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
A01_APCL292.fsa	APCL292	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.28	292.9	6924	5359	43994	33549	4799	4850	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
B02_APCL296.fsa	APCL296	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.37		27160		173817		4777		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
A02_APCL309.fsa	APCL309	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.37		28125		177484		4798		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
D02_APCL355.fsa	APCL355	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			294.83	296.62	4305	3173	24239	17866	4913	4938	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
C01_APCL385.fsa	APCL385	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.33		23100		148020		4788		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
E01_APCL424.fsa	APCL424	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			294.75	298.37	12384	9152	77448	56535	4906	4957	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
G02_APCL486.fsa	APCL486	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.43	294.82	24946	16377	156892	104974	4886	4962	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
H01_APCL533.fsa	APCL533	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.33		18000		119056		4931		FALSE	FALSE	0	0	0	0	0	1	-2	0	0	0	0	0	0.1388			
G01_APCL534.fsa	APCL534	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.36	294.75	18761	15459	122945	100048	4894	4971	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
F02_APCL95.fsa	APCL95	Pinsky_AG19_020509_2009-02-05	"NNG_013,NNG_028,ACH_A11,ACH_D1"	NNG_028	G			289.36	296.62	1696	1393	10669	8660	4810	4911	FALSE	FALSE	0	0	0	0	0	1	0	0	0	0	0	0	0.1388			
