Sample File	Sample Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3	
H07_APCL496.fsa	APCL496	Msat53	AC1359	B	241	242	240.51	242.18	7787	3772	50629.0	22337.0	4143	4165	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H10_APCL497.fsa	APCL497	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H10_APCL497.fsa	APCL497	Msat53	NNG_012	R	111		111.16		2105		14757.0		2541		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H10_APCL497.fsa	APCL497	Msat53	APR_Cf29	R	218	220	217.99	219.95	1528	1501	9730.0	9395.0	3893	3919	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H10_APCL497.fsa	APCL497	Msat53	AC1359	B	241	242	240.47	242.36	2090	2543	12735.0	15572.0	4191	4216	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL498.fsa	APCL498	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL498.fsa	APCL498	Msat53	NNG_012	R	111	115	110.94	115.26	411	353	2669.0	2292.0	2483	2537	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL498.fsa	APCL498	Msat53	APR_Cf29	R	210	212	210.34	212.04	2239	1199	14914.0	7083.0	3713	3735	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL498.fsa	APCL498	Msat53	AC1359	B	241		240.44		2435		15656.0		4104		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A07_APCL499.fsa	APCL499	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A07_APCL499.fsa	APCL499	Msat53	NNG_012	R	111	115	111.02	115.13	3334	2545	21699.0	15448.0	2513	2565	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A07_APCL499.fsa	APCL499	Msat53	APR_Cf29	R	210	229	210.31	229.38	3233	2484	20371.0	15990.0	3762	4014	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
A07_APCL499.fsa	APCL499	Msat53	AC1359	B	241	242	240.42	242.23	7426	6059	45885.0	35349.0	4160	4184	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A02_APCL50.fsa	APCL50	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A02_APCL50.fsa	APCL50	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A02_APCL50.fsa	APCL50	Msat53	APR_Cf29	R	210	216	210.42	216.01	2151	1625	13823.0	10688.0	3729	3802	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A02_APCL50.fsa	APCL50	Msat53	AC1359	B	241	242	240.4	242.24	5754	4339	34846.0	25397.0	4121	4145	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A08_APCL500.fsa	APCL500	Msat53	NNG_012	R	111	115	111.05	115.28	7297	4647	45939.0	29013.0	2483	2536	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A08_APCL500.fsa	APCL500	Msat53	APR_Cf29	R	210	212	210.23	212.22	3225	3183	20104.0	19219.0	3714	3740	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A08_APCL500.fsa	APCL500	Msat53	AC1359	B	242		242.39		11116		68152.0		4133		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A08_APCL500.fsa	APCL500	Msat53	APY_65	G	250	254	249.59	253.81	22469	18328	145567.0	117002.0	4227	4282	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D11_APCL501.fsa	APCL501	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL501.fsa	APCL501	Msat53	NNG_012	R	115		115.22		6768		44362.0		2550		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL501.fsa	APCL501	Msat53	APR_Cf29	R	210	229	210.28	229.44	2382	1874	15138.0	12055.0	3731	3981	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL501.fsa	APCL501	Msat53	AC1359	B	242	244	242.45	244.29	5202	3848	30998.0	21902.0	4151	4175	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D07_APCL502.fsa	APCL502	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D07_APCL502.fsa	APCL502	Msat53	NNG_012	R	111		110.88		648		3995.0		2471		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D07_APCL502.fsa	APCL502	Msat53	APR_Cf29	R	209	218	208.27	217.85	2065	2003	13006.0	12338.0	3671	3795	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D07_APCL502.fsa	APCL502	Msat53	AC1359	B	241		240.38		13688		84719.0		4087		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E12_APCL503.fsa	APCL503	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E12_APCL503.fsa	APCL503	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E12_APCL503.fsa	APCL503	Msat53	APR_Cf29	R	210		210.38		316		1969.0		3761		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E12_APCL503.fsa	APCL503	Msat53	AC1359	B	241	242	240.39	242.37	2628	2288	15700.0	13293.0	4155	4181	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G02_APCL504.fsa	APCL504	Msat53	NNG_012	R	115		115.26		1100		7540.0		2629		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G02_APCL504.fsa	APCL504	Msat53	APR_Cf29	R	216	229	216.07	229.48	1815	1691	11878.0	11054.0	3904	4082	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G02_APCL504.fsa	APCL504	Msat53	AC1359	B	241	242	240.4	242.43	7520	6708	45565.0	40457.0	4227	4254	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G02_APCL504.fsa	APCL504	Msat53	APY_65	G	250	256	249.58	255.9	18965	14866	126285.0	97928.0	4349	4433	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B02_APCL506.fsa	APCL506	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL506.fsa	APCL506	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL506.fsa	APCL506	Msat53	NNG_012	R	111		110.98		4327		28428.0		2515		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL506.fsa	APCL506	Msat53	AC1359	B	241	246	240.39	246.17	6269	4724	38420.0	29230.0	4152	4228	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F03_APCL507.fsa	APCL507	Msat53	NNG_012	R	111		110.99		2290		14340.0		2513		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F03_APCL507.fsa	APCL507	Msat53	APR_Cf29	R	210		210.35		703		4568.0		3758		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F03_APCL507.fsa	APCL507	Msat53	AC1359	B	241	242	240.35	242.25	1589	1319	9358.0	7707.0	4153	4178	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F03_APCL507.fsa	APCL507	Msat53	APY_65	G	256		255.9		5894		38075.0		4358		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E02_APCL508.fsa	APCL508	Msat53	NNG_012	R	111		111.12		10559		73430.0		2527		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E02_APCL508.fsa	APCL508	Msat53	APR_Cf29	R	209	220	208.36	219.79	1921	1407	12116.0	8709.0	3735	3884	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E02_APCL508.fsa	APCL508	Msat53	AC1359	B	241		240.47		15077		92296.0		4154		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E02_APCL508.fsa	APCL508	Msat53	APY_65	G	256		255.79		32044		252046.0		4354		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H04_APCL509.fsa	APCL509	Msat53	AC1359	B											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H04_APCL509.fsa	APCL509	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H04_APCL509.fsa	APCL509	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H04_APCL509.fsa	APCL509	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL511.fsa	APCL511	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL511.fsa	APCL511	Msat53	NNG_012	R	111	113	111.09	113.21	5314	4128	32292.0	25108.0	2536	2563	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL511.fsa	APCL511	Msat53	APR_Cf29	R	210	229	210.24	229.41	1451	1385	8816.0	9090.0	3782	4035	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL511.fsa	APCL511	Msat53	AC1359	B	241	242	240.38	242.27	4369	3686	25757.0	21364.0	4180	4205	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G06_APCL512.fsa	APCL512	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL512.fsa	APCL512	Msat53	NNG_012	R	111	115	111.0	115.24	729	396	4456.0	2388.0	2491	2544	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL512.fsa	APCL512	Msat53	APR_Cf29	R	212	229	212.05	229.39	862	841	5490.0	5474.0	3747	3973	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL512.fsa	APCL512	Msat53	AC1359	B	241	242	240.42	242.19	3224	2232	19447.0	13571.0	4117	4140	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A04_APCL513.fsa	APCL513	Msat53	NNG_012	R	111	115	110.96	115.14	9667	7313	60629.0	46163.0	2494	2546	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A04_APCL513.fsa	APCL513	Msat53	APR_Cf29	R	210	229	210.35	229.41	1176	916	7217.0	5941.0	3722	3969	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A04_APCL513.fsa	APCL513	Msat53	AC1359	B	242	244	242.36	244.21	7575	5656	44634.0	31550.0	4137	4161	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A04_APCL513.fsa	APCL513	Msat53	APY_65	G	248	254	247.6	253.84	22014	16335	138504.0	105752.0	4205	4286	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C03_APCL514.fsa	APCL514	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C03_APCL514.fsa	APCL514	Msat53	NNG_012	R	111		110.95		5191		32997.0		2498		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C03_APCL514.fsa	APCL514	Msat53	APR_Cf29	R	212	218	212.16	217.82	1557	1185	9733.0	7340.0	3761	3835	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C03_APCL514.fsa	APCL514	Msat53	AC1359	B	241		240.35		8675		53787.0		4130		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B07_APCL515.fsa	APCL515	Msat53	NNG_012	R	111	113	110.97	113.22	5707	4555	34094.0	27459.0	2472	2500	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL515.fsa	APCL515	Msat53	APR_Cf29	R	207	222	206.55	221.58	2440	1816	15187.0	11103.0	3651	3846	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL515.fsa	APCL515	Msat53	AC1359	B	241	242	240.36	242.36	6596	5908	39213.0	34902.0	4090	4116	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B07_APCL515.fsa	APCL515	Msat53	APY_65	G	250	256	249.59	255.89	23000	18051	150614.0	119264.0	4210	4292	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B10_APCL516.fsa	APCL516	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B10_APCL516.fsa	APCL516	Msat53	NNG_012	R	111	113	111.07	113.23	3565	2662	22003.0	16249.0	2504	2531	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B10_APCL516.fsa	APCL516	Msat53	APR_Cf29	R	218	229	217.86	229.4	1690	2294	10483.0	14884.0	3831	3981	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B10_APCL516.fsa	APCL516	Msat53	AC1359	B	242		242.31		7012		46273.0		4149		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A08_APCL517.fsa	APCL517	Msat53	NNG_012	R	111	115	110.98	115.1	2277	1838	14186.0	11508.0	2508	2560	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A08_APCL517.fsa	APCL517	Msat53	APR_Cf29	R	207	229	206.56	229.42	1798	1434	11470.0	9324.0	3700	4000	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A08_APCL517.fsa	APCL517	Msat53	AC1359	B	241	244	240.45	244.18	4183	3100	25216.0	18810.0	4145	4194	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A08_APCL517.fsa	APCL517	Msat53	APY_65	G	256		255.89		112		753.0		4348		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F01_APCL518.fsa	APCL518	Msat53	NNG_012	R	111	115	111.11	115.14	5046	3848	32715.0	24724.0	2495	2546	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F01_APCL518.fsa	APCL518	Msat53	APR_Cf29	R	229		229.44		1981		12934.0		3987		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F01_APCL518.fsa	APCL518	Msat53	AC1359	B	241		240.38		4915		32331.0		4131		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F01_APCL518.fsa	APCL518	Msat53	APY_65	G	254	260	253.74	259.97	7628	5020	52713.0	34608.0	4307	4389	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H04_APCL519.fsa	APCL519	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H04_APCL519.fsa	APCL519	Msat53	NNG_012	R	111	115	111.03	115.22	10627	6058	67714.0	38860.0	2536	2589	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H04_APCL519.fsa	APCL519	Msat53	APR_Cf29	R	209	214	208.38	214.17	1646	1614	10531.0	10135.0	3752	3828	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H04_APCL519.fsa	APCL519	Msat53	AC1359	B	241	242	240.42	242.4	4707	3699	27633.0	21398.0	4173	4199	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B02_APCL52.fsa	APCL52	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL52.fsa	APCL52	Msat53	APR_Cf29	R	210		210.32		6876		43269.0		3712		false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.81				
B02_APCL52.fsa	APCL52	Msat53	AC1359	B	241	242	240.4	242.32	8928	7342	52644.0	42416.0	4103	4128	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B02_APCL52.fsa	APCL52	Msat53	APY_65	G	256	262	255.84	262.13	19384	14455	124518.0	94454.0	4304	4386	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E11_APCL520.fsa	APCL520	Msat53	NNG_012	R	111	115	111.02	115.07	3860	2742	25093.0	17815.0	2508	2559	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E11_APCL520.fsa	APCL520	Msat53	APR_Cf29	R	216	218	215.92	217.98	1018	1032	6647.0	6363.0	3817	3844	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E11_APCL520.fsa	APCL520	Msat53	AC1359	B	241		240.44		2148		14696.0		4138		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E11_APCL520.fsa	APCL520	Msat53	APY_65	G	256		255.93		5644		39277.0		4341		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F10_APCL521.fsa	APCL521	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F10_APCL521.fsa	APCL521	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F10_APCL521.fsa	APCL521	Msat53	NNG_012	R	115		115.18		5517		37564.0		2526		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F10_APCL521.fsa	APCL521	Msat53	AC1359	B	242		242.29		15148		93805.0		4115		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C11_APCL522.fsa	APCL522	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C11_APCL522.fsa	APCL522	Msat53	NNG_012	R	111		111.02		11836		80116.0		2494		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C11_APCL522.fsa	APCL522	Msat53	APR_Cf29	R	209	210	208.55	210.53	1152	1158	7296.0	7057.0	3709	3735	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C11_APCL522.fsa	APCL522	Msat53	AC1359	B	241	242	240.49	242.39	6423	5072	39115.0	29717.0	4128	4153	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H11_APCL523.fsa	APCL523	Msat53	AC1359	B											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL523.fsa	APCL523	Msat53	APY_65	G											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL523.fsa	APCL523	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL523.fsa	APCL523	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL524.fsa	APCL524	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL524.fsa	APCL524	Msat53	NNG_012	R	111		110.94		3685		23560.0		2468		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL524.fsa	APCL524	Msat53	APR_Cf29	R	212	229	212.17	229.35	1567	1432	10092.0	8799.0	3716	3938	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL524.fsa	APCL524	Msat53	AC1359	B	241	246	240.42	246.14	6976	5168	41801.0	31371.0	4081	4155	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F11_APCL525.fsa	APCL525	Msat53	NNG_012	R	115		115.23		7176		48258.0		2575		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F11_APCL525.fsa	APCL525	Msat53	APR_Cf29	R	209	212	208.37	212.1	946	756	5853.0	4577.0	3740	3789	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F11_APCL525.fsa	APCL525	Msat53	AC1359	B	241	242	240.45	242.19	2208	1751	13929.0	10336.0	4162	4185	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F11_APCL525.fsa	APCL525	Msat53	APY_65	G	250	256	249.56	255.85	9879	7602	65626.0	49347.0	4282	4365	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D12_APCL526.fsa	APCL526	Msat53	NNG_012	R	111	115	110.99	115.23	9183	6037	57846.0	38156.0	2501	2554	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
