SurveyNum,Observer,OnSwath,ObsTime,AnemSpp,AnemDia,Spp,Size1,ID1,Size2,ID2,Size3,ID3,Size4,ID4,Size5,ID5,Size6,ID6,Spp2,Spp2Size1,Spp2Size2,Depth,ft,Notes
30,MLP,1,15:30,HEMG,20,APOC,9,,7,,5,,,,,,,,,,,8.5,,
30,MLP,1,15:35,STME,20,APCL,9,,8,,,,,,,,,,,,,8,,
30,MLP,1,15:35,HECR,17,APPE,3,,,,,,,,,,,,,,,8,,
30,MLP,1,15:38,HECR,15,APPE,3,,,,,,,,,,,,,,,7.8,,
30,MLP,1,15:39,HECR,20,APPE,7,,,,,,,,,,,,,,,7.5,,
30,MLP,1,15:47,HEMG,40,APOC,8,,6,,4,,,,,,,,,,,6,,
30,MLP,1,15:49,ENQD,40,APML,12,,6,,,,,,,,,,,,,8,,
30,MLP,1,15:52,HEMG,27,APOC,8,,4,,,,,,,,,,,,,7.8,,
30,MLP,1,15:54,STME,40,APPE,8,,7,,5,,,,,,,,,,,8.1,,
30,MLP,1,15:56,HEMG,35,APOC,8,,6,,,,,,,,,,,,,6.8,,
30,MLP,1,15:58,HECR,20,APCL,11,,9,,,,,,,,,,,,,8.2,,
30,MLP,1,16:04,HEMG,20,APOC,6,,4,,,,,,,,,,,,,8,,
30,MLP,1,16:05,HEMG,30,APPE,6,,4,,,,,,,,,,,,,7.8,,
30,MLP,1,16:05,ENQD,20,APML,12,,8,,,,,,,,,,,,,7.8,,
30,MLP,1,16:14,HECR,30,APCL,9,,7,,,,,,,,,,APPE,1,,5.4,,
30,MLP,1,16:16,HEMG,35,APOC,5,,2,,2,,,,,,,,,,,,,
30,GS,1,15:07,STME,54,APCL,8,,7,,,,,,,,,,,,,,15,
30,GS,1,15:10,HECR,16,,,,,,,,,,,,,,,,,,15,
30,GS,1,15:12,HECR,26,APCL,8,,7,,,,,,,,,,,,,,11,
30,GS,1,15:12,HECR,23,,,,,,,,,,,,,,,,,,11,
30,GS,1,15:14,HECR,20,APCL,7,,5,,4,,3,,,,,,,,,,12,
30,GS,1,15:15,HEMG,20,APOC,4,,1,,,,,,,,,,,,,,14,
30,GS,1,15:17,ENQD,19,APML,9,,7,,,,,,,,,,,,,,20,
30,GS,1,15:18,HECR,42,,,,,,,,,,,,,,,,,,20,
30,GS,1,15:19,ENQD,22,APML,12,,7,,,,,,,,,,,,,,20,
30,GS,1,15:21,ENQD,16,APML,8,,6,,,,,,,,,,,,,,19,
30,GS,1,15:21,HEMG,24,APOC,7,,4,,,,,,,,,,,,,,23,
30,GS,1,15:24,STME,21,APCL,8,,7,,,,,,,,,,,,,,18,
30,GS,1,15:26,HECR,15,,,,,,,,,,,,,,,,,,18,
30,GS,1,15:27,HEMG,21,APOC,7,,5,,,,,,,,,,,,,,20,
30,GS,1,15:28,STME,20,APSA,10,,8,,5,,,,,,,,,,,,19,
30,GS,1,15:29,STME,60,APSA,10,,8,,5,,,,,,,,,,,,19,
30,GS,1,15:30,ENQD,16,APML,13,,9,,,,,,,,,,,,,,19,
30,GS,1,15:33,HECR,28,APCL,8,,8,,,,,,,,,,,,,,20,
30,GS,1,15:34,ENQD,16,APML,9,,7,,5,,,,,,,,,,,,18,
30,GS,1,15:37,ENQD,25,APML,9,,5,,,,,,,,,,,,,,12,
30,GS,1,15:41,ENQD,39,APML,9,,4,,,,,,,,,,,,,,15,
30,GS,1,15:41,HECR,20,APCL,7,,,,,,,,,,,,APPE,2,2,,15,
30,GS,1,15:46,ENQD,28,APML,8,,5,,,,,,,,,,,,,,15,
30,GS,1,15:49,ENQD,38,APML,8,,6,,,,,,,,,,,,,,12,
30,GS,1,15:49,ENQD,34,APML,9,,,,,,,,,,,,,,,,12,
30,GS,1,15:51,MADO,20,APCL,8,,7,,,,,,,,,,,,,,15,
30,GS,1,15:52,HEMG,38,APOC,8,,,,,,,,,,,,,,,,16,
30,GS,1,15:54,HECR,12,,,,,,,,,,,,,,,,,,17,
30,GS,1,15:56,HECR,20,APPE,7,,,,,,,,,,,,,,,,13,
30,GS,1,15:57,STME,48,APSA,10,,7,,4,,,,,,,,,,,,15,
30,GS,1,15:59,HECR,12,,,,,,,,,,,,,,,,,,11,
30,GS,1,16:00,MADO,12,APCL,8,,8,,4,,,,,,,,,,,,15,
30,GS,1,16:04,HEAR,12,APCL,6,,4,,4,,3,,2,,,,,,,,20,
30,GS,1,16:05,ENQD,25,APML,10,,,,,,,,,,,,,,,,20,
30,GS,1,16:06,ENQD,6,APML,6,,,,,,,,,,,,,,,,20,Two stripes: a juvenile!
30,GS,1,16:09,HEMG,40,APPE,9,,8,,,,,,,,,,,,,,18,
30,GS,1,16:10,ENQD,18,APML,13,,7,,,,,,,,,,,,,,16,
30,GS,1,16:11,HECR,36,APCL,6,,5,,,,,,,,,,,,,,16,
30,GS,1,16:12,HEMG,20,APOC,6,,4,,,,,,,,,,,,,,14,
30,GS,1,16:14,HECR,26,APPE,7,,5,,,,,,,,,,,,,,10,
30,GS,1,16:19,ENQD,20,APML,8,,,,,,,,,,,,,,,,15,
31,MLP,1,10:54,ENQD,40,APML,9,,5,,,,,,,,,,,,,8,,
31,MLP,1,11:03,ENQD,35,APML,13,,8,,,,,,,,,,,,,8,,
31,MLP,1,11:05,HEAR,20,APCL,4,162,1,,1,,9,,,,,,,,,8,,
31,MLP,0,11:34,ENQD,17,APCL,5,163,,,,,,,,,,,,,,7.3,,
31,MLP,0,11:44,STME,55,APCL,6,165,8,166,,,,,,,,,,,,7.5,,
31,MLP,0,11:55,ENQD,15,PRBI,6,167,,,,,,,,,,,,,,7.3,,
31,GS,1,10:26,ENQD,30,PRBI,5,160,11,161,,,,,,,,,,,,,20,
31,GS,1,10:44,ENQD,42,APML,13,,,,,,,,,,,,,,,,20,
31,GS,1,10:58,HEMG,28,APOC,9,,6,,4,,,,,,,,,,,,27,
31,GS,1,11:40,ENQD,18,PRBI,3,164,,,,,,,,,,,,,,,27,
32,MLP,1,12:56,ENQD,30,APML,10,,6,,2,,,,,,,,,,,3,,
32,MLP,1,13:08,ENQD,30,APML,11,,6,,,,,,,,,,,,,7.9,,
32,MLP,1,13:10,ENQD,20,APML,9,,,,,,,,,,,,,,,8.3,,
32,MLP,1,13:14,HEMG,60,APOC,7,,4,,,,,,,,,,,,,8.2,,
32,MLP,1,13:25,ENQD,35,APML,11,,7,,,,,,,,,,,,,5.8,,
32,MLP,1,13:31,ENQD,30,APML,12,,6,,,,,,,,,,,,,6,,
32,MLP,1,13:44,ENQD,40,APML,12,,,,,,,,,,,,,,,9.3,,
32,MLP,1,13:52,ENQD,30,APML,11,,7,,,,,,,,,,,,,5.5,,
32,MLP,1,13:54,ENQD,45,PRBI,12,168,7,169,,,,,,,,,,,,6,,
32,MLP,1,14:31,HEMG,25,APOC,5,,3,,,,,,,,,,,,,,,
32,GS,1,13:14,HEMG,28,APOC,8,,6,,,,,,,,,,,,,,24,
32,GS,1,13:22,ENQD,40,APML,13,,8,,,,,,,,,,,,,,21,
32,GS,1,13:29,ENQD,38,APML,12,,8,,,,,,,,,,,,,,20,
32,GS,1,13:48,ENQD,20,APML,10,,6,,,,,,,,,,,,,,20,
32,GS,1,13:49,ENQD,22,APML,13,,7,,,,,,,,,,,,,,19,
32,GS,1,13:49,HECR,24,APPE,8,,7,,,,,,,,,,,,,,19,
32,GS,1,14:08,ENQD,26,APML,9,,6,,,,,,,,,,,,,,18,
32,GS,1,14:18,ENQD,22,APML,10,,7,,,,,,,,,,,,,,19,
32,GS,1,14:21,ENQD,18,PRBI,8,170,,,,,,,,,,,,,,,22,
33,MLP,1,15:20,HECR,15,APCL,4,,4,,,,,,,,,,,,,3,,
33,MLP,1,15:34,HECR,15,APCL,7,171,,,,,,,,,,,,,,3.5,,
33,MLP,1,15:37,HECR,20,APCL,9,172,8,173,,,,,,,,,,,,3,,
33,MLP,0,16:20,ENQD,25,PRBI,9,174,1,,,,,,,,,,,,,4.5,,
33,MLP,1,16:39,MADO,30,APCL,8,176,6,177,,,,,,,,,,,,6.1,,
33,MLP,1,16:54,ENQD,27,APML,11,,,,,,,,,,,,,,,4.4,,
33,GS,1,15:44,ENQD,32,PRBI,6,181,13,175,,,,,,,,,,,,,11,
33,GS,1,16:04,ENQD,38,APML,10,,6,,,,,,,,,,,,,,11,
33,GS,1,16:12,HECR,20,APCL,7,,1,,,,,,,,,,,,,,12,
33,GS,1,16:27,ENQD,18,APML,13,,6,,,,,,,,,,,,,,16,
33,GS,1,16:29,HEMG,26,APOC,8,,6,,,,,,,,,,,,,,20,
33,GS,1,16:32,ENQD,19,,,,,,,,,,,,,,,,,,17,
33,GS,1,16:34,HEMG,30,,,,,,,,,,,,,,,,,,19,
33,GS,1,16:36,ENQD,16,APML,7,,,,,,,,,,,,,,,,16,
33,GS,1,16:54,HECR,16,,,,,,,,,,,,,,,,,,10,
33,GS,1,17:03,ENQD,20,PRBI,10,178,,,,,,,,,,,,,,,11,
34,MLP,1,10:14,ENQD,7,APML,9,,1,,,,,,,,,,,,,7.3,,
34,MLP,1,10:54,ZZZZ,,APCL,10,182,,,,,,,,,,,,,,10.8,,
34,MLP,0,11:10,ENQD,35,PRBI,13,183,8,184,,,,,,,,,,,,7.9,,
34,GS,1,10:02,MADO,21,APCL,3,,,,,,,,,,,,,,,,19,
34,GS,1,10:14,MADO,18,APCL,2,,,,,,,,,,,,,,,,20,
34,GS,1,10:18,HEMG,32,APOC,3,,2,,3,,3,,,,,,,,,,20,
34,GS,1,10:21,ENQD,22,APML,7,,4,,,,,,,,,,,,,,20,
34,GS,1,10:28,ENQD,20,PRBI,6,179,,,,,,,,,,,,,,,20,
34,GS,1,10:34,ENQD,30,PRBI,5,180,,,,,,,,,,,,,,,20,
35,MLP,1,12:55,ENQD,30,PRBI,11,185,7,186,,,,,,,,,,,,6.6,,
35,MLP,0,13:23,MADO,21,APCL,8,187,1,,,,,,,,,,,,,7.8,,
35,MLP,1,13:27,ENQD,5,APCL,8,190,8,191,6,192,7,193,,,,,,,,6.5,,
35,MLP,0,13:28,ENQD,25,PRBI,11,188,5,189,,,,,,,,,,,,6,,
35,MLP,1,13:51,STHD,17,APCL,8,194,4,195,,,,,,,,,,,,7.5,,
35,MLP,0,14:05,ENQD,15,PRBI,12,,8,,,,,,,,,,,,,,,
35,GS,1,13:05,ENQD,12,APML,5,,,,,,,,,,,,,,,,20,
36,MLP,1,16:07,HEMG,30,APOC,7,,5,,2,,,,,,,,,,,7,,
36,GS,1,15:42,STME,34,APCL,9,196,8,,2,,,,,,,,,,,,15,
36,GS,1,16:05,ENQD,22,APML,12,,8,,,,,,,,,,,,,,20,
36,GS,1,16:23,ENQD,30,APML,10,,7,,,,,,,,,,,,,,18,
36,GS,1,16:25,STME,28,APCL,9,197,9,198,,,,,,,,,,,,,15,
36,GS,1,16:55,STME,20,APCL,9,,8,,7,,,,,,,,,,,,18,
37,MLP,1,11:01,STME,20,APCL,9,199,8,200,3,201,,,,,,,,,,10.5,,
37,MLP,1,11:30,ENQD,30,APML,12,,8,,,,,,,,,,,,,10.8,,
37,MLP,1,11:47,HEAR,5,APCL,10,206,8,207,4,,1,,,,,,,,,11.7,,
37,MLP,1,11:57,MADO,12,APCL,6,208,,,,,,,,,,,,,,9,,
37,GS,1,10:56,HEMG,12,APCL,5,,2,,2,,,,,,,,,,,,27,
37,GS,1,10:57,ENQD,20,APML,8,,,,,,,,,,,,,,,,29,
37,GS,1,11:11,HEAR,15,APCL,7,202,5,203,8,204,8,205,3,,2,,,,,10,,
37,GS,1,11:30,HEMG,42,APOC,7,,6,,3,,,,,,,,,,,,,
37,GS,1,11:46,ENQD,12,APML,6,,,,,,,,,,,,,,,,,
37,GS,1,11:55,ENQD,30,APML,5,,,,,,,,,,,,,,,,,
38,MLP,1,13:28,ENQD,30,PRBI,210,13,211,,,,,,,,,,,,,5.8,,
38,MLP,1,13:54,ENQD,25,APML,11,,6,,,,,,,,,,,,,6.6,,
38,MLP,1,14:13,ENQD,30,APML,12,,7,,,,,,,,,,,,,9.2,,
38,GS,1,13:15,ENQD,22,APML,12,,7,,,,,,,,,,,,,,19,
38,GS,1,13:19,ENQD,25,APML,13,,6,,,,,,,,,,,,,,19,
38,GS,1,13:21,ENQD,17,PRBI,7,209,,,,,,,,,,,,,,,19,
38,GS,1,13:37,HECR,22,APCL,8,212,,,,,,,,,,,,,,,20,
38,GS,1,13:44,ENQD,20,PRBI,10,213,4,214,,,,,,,,,,,,,20,
38,GS,1,13:53,ENQD,34,APML,13,,8,,,,,,,,,,,,,,20,
38,GS,1,13:57,ENQD,19,PRBI,5,215,9,216,,,,,,,,,,,,,20,
38,GS,1,14:12,ENQD,28,APML,11,,,,,,,,,,,,,,,,22,
38,GS,1,14:14,ENQD,38,APML,10,,,,,,,,,,,,,,,,30,
38,GS,1,14:18,ENQD,32,APML,11,,,,,,,,,,,,,,,,,
38,GS,1,14:19,ENQD,22,PRBI,8,,5,,,,,,,,,,,,,,36,
39,MLP,1,16:00,MADO,15,APCL,10,219,3,,,,,,,,,,,,,8.5,,
39,MLP,1,16:17,HECR,23,APPE,5,,4,,,,,,,,,,,,,5.4,,
39,MLP,1,16:19,HEMG,23,APOC,8,,6,,2,,,,,,,,,,,5.4,,
39,GS,1,15:34,HECR,24,APCL,10,217,9,218,,,,,,,,,,,,,29,
39,GS,1,16:09,HECR,40,APCL,8,220,,,,,,,,,,,,,,,16,
39,GS,1,16:14,HECR,25,,,,,,,,,,,,,,,,,,15,
39,GS,1,16:14,HECR,28,,,,,,,,,,,,,,,,,,15,
39,GS,1,16:14,HECR,20,APPE,6,,5,,,,,,,,,,,,,,18,
39,GS,1,16:17,HEMG,18,APOC,8,,6,,4,,,,,,,,,,,,15,
39,GS,1,16:22,HEMG,1,APOC,6,,3,,,,,,,,,,,,,,13,
39,GS,1,16:33,HECR,18,APOC,3,,,,,,,,,,,,,,,,,
40,MLP,1,09:02,ENQD,27,APML,11,,9,,,,,,,,,,,,,8.7,,
40,MLP,1,09:10,MADO,25,APCL,6,222,9,223,10,224,,,,,,,,,,8.4,,
40,MLP,1,09:23,HEMG,20,APOC,5,,7,,,,,,,,,,,,,6.5,,
40,MLP,1,09:33,ENQD,15,APML,11,,,,,,,,,,,,,,,6.2,,
40,MLP,1,09:36,ENQD,37,PRBI,9,226,14,227,,,,,,,,,,,,5.9,,
40,MLP,1,09:48,MADO,12,APCL,8,,,,,,,,,,,,,,,6.7,,
40,MLP,1,09:48,ENQD,23,PRBI,12,228,6,229,,,,,,,,,,,,6.3,,
40,MLP,1,10:09,ENQD,23,PRBI,10,230,6,,,,,,,,,,,,,7.1,,
40,MLP,1,10:24,ENQD,27,APML,12,,8,,,,,,,,,,,,,6.3,,
40,MLP,1,10:25,ENQD,40,APML,13,,7,,,,,,,,,,,,,6,,
40,MLP,1,10:25,MADO,12,APCL,7,,,,,,,,,,,,,,,6,,
40,MLP,1,10:28,HEMG,20,APOC,7,,4,,2,,,,,,,,,,,7.3,,
40,MLP,1,10:29,ENQD,25,PRBI,11,,5,,,,,,,,,,,,,7.6,,
40,GS,1,09:02,HEMG,22,APOC,7,,6,,4,,,,,,,,,,,,23,
40,GS,1,09:03,ENQD,31,APML,12,,7,,,,,,,,,,,,,,23,
40,GS,1,09:05,MADO,28,APCL,9,221,,,,,,,,,,,,,,,26,
40,GS,1,09:09,ENQD,34,APML,12,,5,,,,,,,,,,,,,,26,
40,GS,1,09:23,STME,38,APCL,9,225,7,,5,,,,,,,,,,,,18,
40,GS,1,09:32,ENQD,22,APML,13,,6,,,,,,,,,,,,,,17,
40,GS,1,09:34,ENQD,42,APML,12,,7,,,,,,,,,,,,,,18,
40,GS,1,09:35,HEMG,44,APOC,8,,6,,4,,,,,,,,,,,,18,
40,GS,1,10:02,ENQD,32,,,,,,,,,,,,,,,,,,16,
40,GS,1,10:02,ENQD,30,APML,12,,7,,6,,3,,,,,,,,,,16,
40,GS,1,10:05,HECR,28,APCL,7,,7,,2,,,,,,,,,,,,16,
40,GS,1,10:17,ENQD,20,PRBI,10,231,4,232,,,,,,,,,,,,,16,
40,GS,1,10:25,HEMG,48,APOC,8,,,,,,,,,,,,,,,,16,
40,GS,1,10:26,STME,20,APCL,9,,8,,2,,,,,,,,,,,,16,
40,GS,1,10:26,ENQD,30,APML,11,,5,,,,,,,,,,,,,,16,
41,MLP,1,11:00,ENQD,20,APML,11,,7,,,,,,,,,,,,,6,,
41,MLP,1,11:01,ENQD,25,APML,12,,10,,,,,,,,,,,,,7.2,,
41,MLP,1,11:05,ENQD,30,PRBI,12,233,6,,,,,,,,,,,,,7.3,,
41,MLP,1,11:22,ENQD,20,APML,11,,7,,,,,,,,,,,,,8.3,,
41,MLP,1,11:28,HEMG,40,APPE,10,,8,,,,,,,,,,,,,6.6,,
41,MLP,1,11:30,ENQD,25,APML,11,,7,,,,,,,,,,,,,6.9,,
41,MLP,1,11:43,ENQD,23,PRBI,9,236,2,,,,,,,,,,,,,7.3,,
41,MLP,1,11:52,ENQD,17,PRBI,8,237,,,,,,,,,,,,,,8.2,,
41,GS,1,10:51,ENQD,17,PRBI,12,,7,,,,,,,,,,,,,4.8,,
41,GS,1,10:59,ENQD,32,APML,11,,4,,,,,,,,,,,,,,16,
41,GS,1,11:03,HEMG,12,APOC,6,,4,,3,,,,,,,,,,,,20,
41,GS,1,11:04,MADO,30,APCL,8,,7,,6,,4,,,,,,,,,,20,
41,GS,1,11:23,ENQD,28,APCL,10,,6,,,,,,,,,,,,,,21,
41,GS,1,11:24,HEMG,32,APOC,7,,6,,,,,,,,,,,,,,20,
41,GS,1,11:32,ZZZZ,,APCL,7,,,,,,,,,,,,,,,,20,
41,GS,1,11:33,ENQD,21,PRBI,5,234,10,235,,,,,,,,,,,,,20,
41,GS,1,11:41,HECR,20,APCL,6,,7,,,,,,,,,,,,,,20,
41,GS,1,11:55,ENQD,18,PRBI,5,238,10,239,,,,,,,,,,,,,24,
42,MLP,0,13:50,MADO,20,APCL,9,243,,,,,,,,,,,,,,9,,
42,MLP,1,13:59,ENQD,32,APML,12,,8,,,,,,,,,,,,,8.8,,
42,MLP,1,14:00,ENQD,10,APML,5,,,,,,,,,,,,,,,8.7,,
42,MLP,0,14:04,HECR,,APCL,6,244,,,,,,,,,,,,,,7,,
42,MLP,1,14:10,HEMG,25,APOC,6,,4,,,,,,,,,,,,,7,,
42,MLP,0,14:12,MADO,20,APCL,10,245,,,,,,,,,,,,,,8.2,,
42,MLP,1,14:27,MADO,20,APCL,8,246,5,247,,,,,,,,,,,,8.3,,
42,MLP,1,14:37,ENQD,27,APML,11,,5,,,,,,,,,,,,,7.9,,
42,MLP,1,14:37,ENQD,27,APML,8,,,,,,,,,,,,,,,7,,
42,MLP,0,14:54,ZZZZ,,APCL,8,250,10,251,4,252,,,,,,,,,,5.8,,
42,GS,1,13:37,HEAR,19,APCL,6,240,5,241,4,242,2,,,,,,,,,,21,
42,GS,1,13:57,ENQD,40,APML,7,,5,,,,,,,,,,,,,,28,
42,GS,1,14:01,ENQD,42,APML,13,,7,,,,,,,,,,,,,,25,
42,GS,1,14:16,ENQD,36,APML,6,,4,,,,,,,,,,,,,,20,
42,GS,1,14:34,MADO,34,,,,,,,,,,,,,,,,,,20,
42,GS,1,14:36,ENQD,28,APML,10,,5,,,,,,,,,,,,,,21,
42,GS,1,14:41,HECR,32,APCL,9,249,9,248,,,,,,,,,,,,,21,
42,GS,1,14:50,MADO,20,,,,,,,,,,,,,,,,,,21,
42,GS,1,14:51,ENQD,41,APML,11,,7,,,,,,,,,,,,,,21,
42,GS,1,14:53,HECR,24,APCL,9,,9,,5,,,,,,,,,,,,19,
43,MLP,1,15:35,MADO,15,APCL,8,253,,,,,,,,,,,,,,6.4,,
43,MLP,1,15:42,ENQD,23,APML,11,,5,,,,,,,,,,,,,8.5,,
43,MLP,1,15:44,HEMG,27,APOC,8,,6,,4,,,,,,,,,,,8.1,,
43,MLP,1,15:47,HEMG,27,APOC,5,,4,,,,,,,,,,,,,8.9,,
43,MLP,1,15:59,MADO,25,APCL,9,257,,,,,,,,,,,,,,8.6,,
43,MLP,1,16:07,HEMG,20,APOC,8,,4,,,,,,,,,,,,,10.3,,
43,MLP,1,16:08,HEAR,22,APCL,7,258,8,259,,,,,,,,,,,,11.4,,
43,MLP,1,16:19,HECR,20,APCL,9,,6,,3,,,,,,,,,,,11.3,,
43,MLP,1,16:37,HEMG,15,APOC,6,,3,,,,,,,,,,,,,7.6,,
43,MLP,1,16:46,HECR,17,APPE,5,,,,,,,,,,,,,,,8.3,,
43,MLP,1,16:48,HECR,,APPE,8,,5,,,,,,,,,,,,,8.5,,
43,GS,1,15:46,HEAR,22,APCL,8,,6,,4,,,,,,,,,,,,25,
43,GS,1,15:56,ZZZZ,,APML,7,,6,,,,,,,,,,,,,,25,
43,GS,1,15:47,HECR,32,APPE,6,,6,,,,,,,,,,,,,,25,
43,GS,1,15:47,HECR,36,,,,,,,,,,,,,,,,,,25,
43,GS,1,15:48,HECR,34,APPE,6,,4,,,,,,,,,,,,,,25,
43,GS,1,15:49,HEAR,24,APCL,6,,2,,,,,,,,,,,,,,22,
43,GS,1,15:49,STME,48,APCL,9,254,10,255,5,256,,,,,,,,,,,21,
43,GS,1,16:14,HECR,32,APCL,8,,,,,,,,,,,,,,,,30,
43,GS,1,16:16,HECR,30,APPE,6,,,,,,,,,,,,,,,,30,
43,GS,1,16:17,HECR,28,APCL,7,,,,,,,,,,,,,,,,30,
43,GS,1,16:28,ENQD,20,APML,10,,9,,,,,,,,,,,,,,29,
43,GS,1,16:40,HECR,26,APCL,8,,,,,,,,,,,,,,,,21,
43,GS,1,16:48,HECR,18,APCL,7,,5,,,,,,,,,,,,,,24,
44,MLP,1,08:11,ENQD,17,APML,10,,4,,,,,,,,,,,,,4.3,,
44,MLP,1,08:35,ENQD,28,APML,7,,12,,,,,,,,,,,,,6.6,,
44,MLP,1,08:37,HEMG,14,APOC,4,,5,,8,,,,,,,,,,,7.9,,
44,MLP,1,08:41,ENQD,33,APML,12,,6,,,,,,,,,,,,,8.2,,
44,MLP,1,08:48,HEMG,20,APOC,6,,8,,4,,,,,,,,,,,7.8,,
44,MLP,1,08:55,HEMG,50,APOC,4,,9,,5,,,,,,,,,,,,,
44,MLP,1,09:03,ENQD,20,APML,8,,12,,,,,,,,,,,,,9,,
44,MLP,1,09:04,HEMG,40,APPE,9,,10,,,,,,,,,,,,,9.5,,
44,GS,1,08:12,ENQD,12,APML,5,,2,,,,,,,,,,,,,,6,
44,GS,1,08:26,HEMG,17,APOC,7,,6,,,,,,,,,,,,,,10,
44,GS,1,08:29,ENQD,38,APML,9,,,,,,,,,,,,,,,,10,
44,GS,1,08:32,ENQD,30,APML,10,,7,,,,,,,,,,,,,,10,
44,GS,1,08:35,STME,54,APCL,8,,6,,7,,2,,,,,,,,,,15,
44,GS,1,08:37,ENQD,26,APML,6,,3,,,,,,,,,,,,,,19,
44,GS,1,08:41,ENQD,52,APML,13,,6,,,,,,,,,,,,,,17,
44,GS,1,08:45,HECR,18,APCL,8,,3,,,,,,,,,,,,,,11,
44,GS,1,08:56,ENQD,26,APML,10,,,,,,,,,,,,,,,,22,
44,GS,1,08:57,HEMG,50,APOC,9,,7,,,,,,,,,,,,,,24,
44,GS,1,09:02,ENQD,54,APML,7,,12,,,,,,,,,,,,,,23,
44,GS,1,09:03,ENQD,58,APML,7,,8,,,,,,,,,,,,,,20,
44,GS,1,09:05,ENQD,26,APML,10,,7,,,,,,,,,,,,,,18,
44,GS,1,09:06,ENQD,31,APML,9,,,,,,,,,,,,,,,,20,
44,GS,1,09:07,HECR,24,APPE,6,,,,,,,,,,,,,,,,19,
44,GS,1,09:15,HECR,38,APCL,8,,,,,,,,,,,,,,,,18,
44,GS,1,09:25,HECR,14,APCL,8,,7,,,,,,,,,,,,,,12,
44,GS,1,09:26,ENQD,32,APML,6,,,,,,,,,,,,,,,,13,
44,GS,1,09:35,HEMG,28,APOC,8,,5,,7,,,,,,,,,,,,18,
44,GS,1,09:39,ENQD,27,APML,10,,,,,,,,,,,,,,,,,
45,MLP,1,10:11,ENQD,35,APML,12,,7,,,,,,,,,,,,,7.6,,
45,MLP,1,10:12,HECR,25,APPE,7,,,,,,,,,,,,,,,7.6,,
45,MLP,1,10:21,ENQD,30,APML,11,,4,,,,,,,,,,,,,7.5,,
45,MLP,1,10:22,ENQD,33,APML,7,,12,,,,,,,,,,,,,7.3,,
45,MLP,1,10:26,ENQD,30,APML,11,,5,,,,,,,,,,,,,7.5,,
45,MLP,1,10:31,ENQD,40,APML,7,,3,,,,,,,,,,,,,5,,
45,MLP,1,10:43,ENQD,27,APML,8,,,,,,,,,,,,,,,7.7,,
45,MLP,1,10:50,ENQD,20,APML,5,,12,,,,,,,,,,,,,6.5,,
45,MLP,1,10:54,HEAR,20,APCL,9,,8,,5,,4,,,,,,,,,8.6,,
45,MLP,1,11:23,ENQD,27,APML,12,,4,,,,,,,,,,,,,7.7,,
45,MLP,1,11:23,ENQD,30,APML,12,,8,,,,,,,,,,,,,7.5,,
45,MLP,1,11:24,ENQD,25,APML,7,,3,,,,,,,,,,,,,7.1,,
45,MLP,1,11:26,STME,25,APCL,8,,7,,6,,,,,,,,,,,6,,
45,MLP,1,11:51,ENQD,27,APML,6,,11,,,,,,,,,,,,,6.2,,
45,GS,1,10:10,ENQD,44,APML,6,,,,,,,,,,,,,,,,21,
45,GS,1,10:23,ENQD,38,APML,10,,5,,,,,,,,,,,,,,18,
45,GS,1,10:25,ENQD,30,APML,9,,,,,,,,,,,,,,,,17,
45,GS,1,10:29,ENQD,40,APML,13,,8,,,,,,,,,,,,,,15,
45,GS,1,10:32,STME,21,APCL,8,,7,,,,,,,,,,,,,,10,
45,GS,1,10:34,ENQD,18,APML,7,,5,,,,,,,,,,,,,,12,
45,GS,1,10:36,ENQD,16,APML,5,,,,,,,,,,,,,,,,10,
45,GS,1,10:37,HECR,19,APCL,6,,,,,,,,,,,,,,,,11,
45,GS,1,10:38,HECR,32,APCL,8,,8,,,,,,,,,,,,,,16,
45,GS,1,10:43,ENQD,42,APML,5,,8,,,,,,,,,,,,,,19,
45,GS,1,10:44,ENQD,28,APML,7,,3,,,,,,,,,,,,,,16,
45,GS,1,10:50,ENQD,62,APML,13,,6,,,,,,,,,,,,,,18,
45,GS,1,10:54,ENQD,18,APML,10,,5,,,,,,,,,,,,,,20,
45,GS,1,10:57,HECR,21,,,,,,,,,,,,,,,,,,21,
45,GS,1,10:59,ENQD,37,APML,9,,3,,,,,,,,,,,,,,25,
45,GS,1,11:03,HEAR,22,APCL,7,,6,,4,,,,,,,,,,,,25,
45,GS,1,11:06,ENQD,28,PRBI,11,260,6,261,,,,,,,,,,,,,20,
45,GS,1,11:19,ENQD,32,APML,9,,7,,,,,,,,,,,,,,21,
45,GS,1,11:20,ENQD,38,APML,7,,,,,,,,,,,,,,,,20,
45,GS,1,11:21,ENQD,28,APML,11,,5,,,,,,,,,,,,,,20,
45,GS,1,11:24,ENQD,22,APML,9,,,,,,,,,,,,,,,,15,
45,GS,1,11:24,ENQD,30,APML,12,,8,,,,,,,,,,,,,,15,
45,GS,1,11:25,ENQD,31,APML,7,,3,,,,,,,,,,,,,,17,
45,GS,1,11:27,ENQD,28,PRBI,10,262,5,263,,,,,,,,,,,,,11,
45,GS,1,11:47,HECR,22,APCL,5,,,,,,,,,,,,,,,,,
46,MLP,1,13:29,ENQD,35,APML,12,,8,,,,,,,,,,,,,11.5,,
46,MLP,1,13:32,MADO,17,APCL,9,,,,,,,,,,,,,,,12.3,,
46,GS,1,13:26,HECR,30,APPE,5,,,,,,,,,,,,,,,,28,
