,Sample,Marker,A1.AFG1,A2.AFG1,A1.AFG9,A2.AFG9,A1.AFG15,A2.AFG15,A1.AFG1.M,A2.AFG1.M,A1.AFG4.M,A2.AFG4.M,A1.AFG6.M,A2.AFG6.M,A1.AFG8.M,A2.AFG8.M,A1.AFG9.M,A2.AFG9.M,A1.AFG45,A2.AFG45,A1.AFG46,A2.AFG46,A1.AFG48,A2.AFG48,A1.AFG49,A2.AFG49,A1.AFG50,A2.AFG50,A1.AFG51,A2.AFG51,A1.AFG58,A2.AFG58,error,numgenos,A1consens,A2consens,hom
3102,PRBI72,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,276,282,FALSE
3103,PRBI73,AC1359,NA,NA,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,275,275,TRUE
3104,PRBI73,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,250,FALSE
3105,PRBI73,APR_Cf29,NA,NA,187,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,191,FALSE
3106,PRBI73,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3107,PRBI73,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3108,PRBI73,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3109,PRBI73,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3110,PRBI73,NNG_012,NA,NA,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,118,FALSE
3111,PRBI73,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,272,302,FALSE
3112,PRBI73,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,187,TRUE
3113,PRBI73,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,194,182,194,TRUE,3,182,194,FALSE
3114,PRBI73,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,337,FALSE,2,337,337,TRUE
3115,PRBI73,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,1,273,277,FALSE
3116,PRBI73,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,113,FALSE
3117,PRBI73,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,285,313,FALSE
3118,PRBI73,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3119,PRBI73,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,NA,FALSE,2,266,266,TRUE
3120,PRBI73,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,299,NA,NA,NA,NA,NA,NA,NA,1,289,299,FALSE
3121,PRBI73,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,FALSE,3,255,255,TRUE
3122,PRBI73,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,286,NA,NA,NA,NA,284,286,FALSE,2,284,286,FALSE
3123,PRBI73,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3124,PRBI73,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,282,FALSE
3125,PRBI74,AC1359,NA,NA,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,275,FALSE
3126,PRBI74,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,250,250,TRUE
3127,PRBI74,APR_Cf29,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,187,TRUE
3128,PRBI74,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3129,PRBI74,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3130,PRBI74,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3131,PRBI74,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3132,PRBI74,NNG_012,NA,NA,NA,NA,NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,116,TRUE
3133,PRBI74,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,270,292,FALSE
3134,PRBI74,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,189,196,FALSE
3135,PRBI74,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,194,TRUE,2,182,194,FALSE
3136,PRBI74,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,356,FALSE,2,335,356,FALSE
3137,PRBI74,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,279,NA,NA,NA,1,273,279,FALSE
3138,PRBI74,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,113,FALSE
3139,PRBI74,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,273,TRUE
3140,PRBI74,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3141,PRBI74,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,266,266,NA,NA,266,266,NA,NA,FALSE,3,266,266,TRUE
3142,PRBI74,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,289,NA,NA,NA,1,289,289,TRUE
3143,PRBI74,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,FALSE,3,255,255,TRUE
3144,PRBI74,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,286,NA,NA,NA,NA,286,286,FALSE,2,286,286,TRUE
3145,PRBI74,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3146,PRBI74,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,276,FALSE
3147,PRBI75,AC1359,NA,NA,NA,NA,NA,NA,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,275,NA,NA,NA,NA,FALSE,2,273,275,FALSE
3148,PRBI75,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,250,250,TRUE
3149,PRBI75,APR_Cf29,NA,NA,185,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,193,NA,NA,NA,NA,FALSE,2,185,193,FALSE
3150,PRBI75,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3151,PRBI75,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3152,PRBI75,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3153,PRBI75,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3154,PRBI75,NNG_012,NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,116,TRUE
3155,PRBI75,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,272,NA,NA,FALSE,2,266,272,FALSE
3156,PRBI75,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,193,TRUE
3157,PRBI75,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,182,TRUE,2,171,182,FALSE
3158,PRBI75,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,FALSE,2,294,294,TRUE
3159,PRBI75,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,275,279,FALSE
3160,PRBI75,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,117,NA,NA,NA,NA,101,117,NA,NA,FALSE,2,101,117,FALSE
3161,PRBI75,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,265,304,FALSE
3162,PRBI75,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3163,PRBI75,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,NA,NA,NA,NA,264,266,NA,NA,NA,NA,NA,NA,FALSE,2,264,266,FALSE
3164,PRBI75,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,289,NA,NA,NA,NA,289,289,NA,NA,NA,NA,NA,NA,FALSE,2,289,289,TRUE
3165,PRBI75,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,FALSE,3,255,255,TRUE
3166,PRBI75,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,288,NA,NA,NA,NA,286,288,NA,NA,NA,NA,286,288,FALSE,3,286,288,FALSE
3167,PRBI75,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3168,PRBI75,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,278,282,FALSE
3169,PRBI76,AC1359,NA,NA,NA,NA,273,275,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,275,FALSE
3170,PRBI76,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,248,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,248,TRUE
3171,PRBI76,APR_Cf29,NA,NA,NA,NA,NA,NA,187,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,193,FALSE
3172,PRBI76,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3173,PRBI76,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3174,PRBI76,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3175,PRBI76,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3176,PRBI76,NNG_012,NA,NA,NA,NA,116,118,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,118,FALSE
3177,PRBI76,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,262,266,FALSE
3178,PRBI76,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,187,FALSE
3179,PRBI76,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,FALSE
3180,PRBI76,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,335,FALSE,2,294,335,FALSE
3181,PRBI76,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,1,273,277,FALSE
3182,PRBI76,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3183,PRBI76,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3184,PRBI76,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3185,PRBI76,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,1,266,266,TRUE
3186,PRBI76,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,299,NA,NA,NA,1,289,299,FALSE
3187,PRBI76,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,1,NA,NA,FALSE
3188,PRBI76,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,286,NA,1,NA,NA,FALSE
3189,PRBI76,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3190,PRBI76,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,276,276,TRUE
3191,PRBI77,AC1359,NA,NA,NA,NA,273,275,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,275,FALSE
3192,PRBI77,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,250,FALSE
3193,PRBI77,APR_Cf29,NA,NA,NA,NA,NA,NA,187,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,193,FALSE
3194,PRBI77,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3195,PRBI77,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3196,PRBI77,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3197,PRBI77,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3198,PRBI77,NNG_012,NA,NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,118,118,TRUE
3199,PRBI77,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,302,FALSE
3200,PRBI77,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,189,189,TRUE
3201,PRBI77,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,167,FALSE,2,167,167,TRUE
3202,PRBI77,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,296,FALSE,2,294,296,FALSE
3203,PRBI77,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,FALSE,2,273,273,TRUE
3204,PRBI77,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97,101,FALSE
3205,PRBI77,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,269,FALSE
3206,PRBI77,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3207,PRBI77,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,266,TRUE
3208,PRBI77,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,277,289,FALSE
3209,PRBI77,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,FALSE,2,255,255,TRUE
3210,PRBI77,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,288,FALSE,2,286,288,FALSE
3211,PRBI77,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
3212,PRBI77,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,278,285,FALSE
3213,PRBI78,AC1359,NA,NA,NA,NA,NA,NA,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,275,FALSE
3214,PRBI78,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,248,248,NA,NA,NA,NA,NA,NA,NA,NA,248,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,248,248,TRUE
3215,PRBI78,APR_Cf29,NA,NA,187,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,201,FALSE
3216,PRBI78,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
